Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Warehouse,Current_Stock,Reorder_Level,Lead_Time_Days,Order_Date,Ship_Date
7244,CA-2020-118892,17-08-2020,22-08-2020,Second Class,TP-21415,Tom Prescott,Consumer,United States,Philadelphia,Pennsylvania,Northeast,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,4439.174,9,-630.882,Warehouse_Northeast,133,44,4,17-Aug-2020,22-Aug-2020
7185,CA-2020-133102,17-08-2020,24-08-2020,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,South,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,103.552,2,-1.041,Warehouse_South,162,54,7,17-Aug-2020,24-Aug-2020
7186,CA-2020-133102,17-08-2020,24-08-2020,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,South,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,92.016,3,1.002,Warehouse_South,274,91,7,17-Aug-2020,24-Aug-2020
7937,CA-2020-166093,17-08-2020,24-08-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",104.92,3,4.872,Warehouse_West,381,127,8,17-Aug-2020,24-Aug-2020
7189,CA-2020-133102,17-08-2020,24-08-2020,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,103.864,4,-99.1032,Warehouse_South,427,142,8,17-Aug-2020,24-Aug-2020
7934,CA-2020-166093,17-08-2020,24-08-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,West,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,115.36,2,11.68,Warehouse_West,292,97,9,17-Aug-2020,24-Aug-2020
7936,CA-2020-166093,17-08-2020,24-08-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,119.56,2,3.852,Warehouse_West,192,64,5,17-Aug-2020,24-Aug-2020
7188,CA-2020-133102,17-08-2020,24-08-2020,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,South,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,144.784,2,-22.2388,Warehouse_South,90,30,6,17-Aug-2020,24-Aug-2020
7935,CA-2020-166093,17-08-2020,24-08-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,161.976,3,8.997,Warehouse_West,472,157,7,17-Aug-2020,24-Aug-2020
7187,CA-2020-133102,17-08-2020,24-08-2020,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,South,FUR-CH-10002019,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,164.592,4,-2.1312,Warehouse_South,307,102,8,17-Aug-2020,24-Aug-2020
6212,CA-2020-119809,18-08-2020,25-08-2020,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,West,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",101.94,3,22.4196,Warehouse_West,496,165,5,18-Aug-2020,25-Aug-2020
621,CA-2020-117947,18-08-2020,23-08-2020,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,Northeast,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",111.02,3,27.2862,Warehouse_Northeast,334,111,8,18-Aug-2020,23-Aug-2020
619,CA-2020-117947,18-08-2020,23-08-2020,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,Northeast,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,140.424,9,33.57,Warehouse_Northeast,154,51,9,18-Aug-2020,23-Aug-2020
1513,CA-2020-112809,18-08-2020,22-08-2020,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,South,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,220.064,3,12.504,Warehouse_South,251,83,2,18-Aug-2020,22-Aug-2020
4277,CA-2020-151358,18-08-2020,22-08-2020,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,Seattle,Washington,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,343.1,2,61.389,Warehouse_West,499,166,2,18-Aug-2020,22-Aug-2020
5612,CA-2020-121027,18-08-2020,22-08-2020,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,886.9,2,371.316,Warehouse_West,356,118,8,18-Aug-2020,22-Aug-2020
6211,CA-2020-119809,18-08-2020,25-08-2020,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,1032.02,7,290.0058,Warehouse_West,380,126,2,18-Aug-2020,25-Aug-2020
5613,CA-2020-121027,18-08-2020,22-08-2020,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,1539.16,9,224.424,Warehouse_West,315,105,8,18-Aug-2020,22-Aug-2020
6210,CA-2020-119809,18-08-2020,25-08-2020,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2831.528,9,942.8157,Warehouse_West,447,149,5,18-Aug-2020,25-Aug-2020
1514,CA-2020-112809,18-08-2020,22-08-2020,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,South,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,86.38,5,-33.139,Warehouse_South,259,86,3,18-Aug-2020,22-Aug-2020
1515,CA-2020-112809,18-08-2020,22-08-2020,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,South,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,101.744,4,-11.4648,Warehouse_South,100,33,6,18-Aug-2020,22-Aug-2020
618,CA-2020-117947,18-08-2020,23-08-2020,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,Northeast,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",109.94,2,3.0814,Warehouse_Northeast,167,55,5,18-Aug-2020,23-Aug-2020
6898,CA-2020-122028,18-08-2020,25-08-2020,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Lakewood,Ohio,Midwest,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,121.782,3,-7.9068,Warehouse_Midwest,250,83,3,18-Aug-2020,25-Aug-2020
6712,CA-2020-163069,18-08-2020,21-08-2020,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,Columbus,Ohio,Midwest,OFF-AR-10001419,Office Supplies,Art,Newell 325,125.912,3,1.239,Warehouse_Midwest,426,142,3,18-Aug-2020,21-Aug-2020
620,CA-2020-117947,18-08-2020,23-08-2020,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,Northeast,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,111.91,1,10.9939,Warehouse_Northeast,88,29,7,18-Aug-2020,23-Aug-2020
8607,CA-2020-162936,18-08-2020,22-08-2020,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,New Bedford,Massachusetts,Northeast,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",142.18,2,7.6494,Warehouse_Northeast,77,25,5,18-Aug-2020,22-Aug-2020
617,CA-2020-117947,18-08-2020,23-08-2020,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,Northeast,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",134.48,2,15.7872,Warehouse_Northeast,308,102,5,18-Aug-2020,23-Aug-2020
8806,US-2020-100398,19-08-2020,23-08-2020,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Salt Lake City,Utah,West,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",116.72,3,37.236,Warehouse_West,133,44,8,19-Aug-2020,23-Aug-2020
4415,CA-2020-132339,19-08-2020,23-08-2020,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Lawrence,Massachusetts,Northeast,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,404.99,1,182.3553,Warehouse_Northeast,204,68,3,19-Aug-2020,23-Aug-2020
4921,CA-2020-101728,19-08-2020,23-08-2020,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Chicago,Illinois,Midwest,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,107.296,2,-3.9032,Warehouse_Midwest,166,55,3,19-Aug-2020,23-Aug-2020
6425,CA-2020-115777,19-08-2020,24-08-2020,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Lawrence,Massachusetts,Northeast,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,111.44,3,9.3312,Warehouse_Northeast,51,17,3,19-Aug-2020,24-Aug-2020
5967,CA-2020-119011,20-08-2020,25-08-2020,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,145.88,3,10.788,Warehouse_West,142,47,8,20-Aug-2020,25-Aug-2020
5966,CA-2020-119011,20-08-2020,25-08-2020,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,West,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",237.56,6,63.4368,Warehouse_West,215,71,7,20-Aug-2020,25-Aug-2020
2025,US-2020-111241,20-08-2020,22-08-2020,Second Class,GM-14500,Gene McClure,Consumer,United States,Fresno,California,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,259.12,5,77.714,Warehouse_West,436,145,5,20-Aug-2020,22-Aug-2020
5965,CA-2020-119011,20-08-2020,25-08-2020,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,West,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,108.22,3,5.166,Warehouse_West,449,149,3,20-Aug-2020,25-Aug-2020
7743,CA-2020-105326,20-08-2020,27-08-2020,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Los Angeles,California,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,140.92,4,12.4416,Warehouse_West,399,133,2,20-Aug-2020,27-Aug-2020
8860,US-2020-114356,20-08-2020,26-08-2020,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Charlotte,North Carolina,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,144.96,1,3.596,Warehouse_South,345,115,5,20-Aug-2020,26-Aug-2020
2855,CA-2020-137344,20-08-2020,20-08-2020,Same Day,EM-13810,Eleni McCrary,Corporate,United States,Franklin,Massachusetts,Northeast,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",142.29,3,10.4754,Warehouse_Northeast,307,102,8,20-Aug-2020,20-Aug-2020
6416,CA-2020-144750,21-08-2020,21-08-2020,Same Day,DL-13495,Dionis Lloyd,Corporate,United States,Chandler,Arizona,West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,100.88,1,29.358,Warehouse_West,130,43,7,21-Aug-2020,21-Aug-2020
3606,CA-2020-112956,21-08-2020,27-08-2020,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,South,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",122.92,4,31.2528,Warehouse_South,474,158,2,21-Aug-2020,27-Aug-2020
3337,US-2020-109253,21-08-2020,22-08-2020,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,153.92,4,10.3936,Warehouse_West,317,105,8,21-Aug-2020,22-Aug-2020
3339,US-2020-109253,21-08-2020,22-08-2020,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",154.144,9,42.4647,Warehouse_West,468,156,4,21-Aug-2020,22-Aug-2020
3340,US-2020-109253,21-08-2020,22-08-2020,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,237.52,3,54.9504,Warehouse_West,284,94,5,21-Aug-2020,22-Aug-2020
9901,CA-2020-117646,21-08-2020,25-08-2020,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,Colorado,West,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",261.096,3,20.7459,Warehouse_West,370,123,4,21-Aug-2020,25-Aug-2020
3604,CA-2020-112956,21-08-2020,27-08-2020,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,South,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,311.4,5,133.152,Warehouse_South,360,120,8,21-Aug-2020,27-Aug-2020
8040,CA-2020-121489,21-08-2020,25-08-2020,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",435.704,6,38.8704,Warehouse_West,350,116,8,21-Aug-2020,25-Aug-2020
3336,US-2020-109253,21-08-2020,22-08-2020,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,450.968,4,37.7972,Warehouse_West,406,135,8,21-Aug-2020,22-Aug-2020
3338,US-2020-109253,21-08-2020,22-08-2020,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,590.728,3,28.4364,Warehouse_West,262,87,3,21-Aug-2020,22-Aug-2020
8041,CA-2020-121489,21-08-2020,25-08-2020,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,612.58,6,34.3548,Warehouse_West,111,37,7,21-Aug-2020,25-Aug-2020
425,CA-2020-155705,21-08-2020,23-08-2020,Second Class,NF-18385,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,896.4,4,225.264,Warehouse_South,98,32,3,21-Aug-2020,23-Aug-2020
9271,US-2020-102183,21-08-2020,28-08-2020,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,Northeast,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4330.552,6,1453.1238,Warehouse_Northeast,176,58,7,21-Aug-2020,28-Aug-2020
829,CA-2020-126956,21-08-2020,28-08-2020,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,Midwest,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,91.28,2,7.4872,Warehouse_Midwest,272,90,6,21-Aug-2020,28-Aug-2020
9902,CA-2020-117646,21-08-2020,25-08-2020,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,Colorado,West,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",121.752,3,7.11,Warehouse_West,458,152,3,21-Aug-2020,25-Aug-2020
3335,US-2020-109253,21-08-2020,22-08-2020,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,OFF-AR-10000203,Office Supplies,Art,Newell 336,107.12,4,4.9648,Warehouse_West,328,109,4,21-Aug-2020,22-Aug-2020
9903,CA-2020-117646,21-08-2020,25-08-2020,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,Colorado,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,112.672,1,2.085,Warehouse_West,457,152,7,21-Aug-2020,25-Aug-2020
9270,US-2020-102183,21-08-2020,28-08-2020,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,Northeast,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,139.088,7,11.2308,Warehouse_Northeast,343,114,3,21-Aug-2020,28-Aug-2020
3605,CA-2020-112956,21-08-2020,27-08-2020,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,South,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",136.16,2,8.5544,Warehouse_South,333,111,5,21-Aug-2020,27-Aug-2020
827,CA-2020-126956,21-08-2020,28-08-2020,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,Midwest,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,156.0,7,16.8,Warehouse_Midwest,326,108,8,21-Aug-2020,28-Aug-2020
8042,CA-2020-121489,21-08-2020,25-08-2020,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,135.18,2,11.613,Warehouse_West,487,162,7,21-Aug-2020,25-Aug-2020
828,CA-2020-126956,21-08-2020,28-08-2020,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,Midwest,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,164.24,4,10.7996,Warehouse_Midwest,156,52,7,21-Aug-2020,28-Aug-2020
3341,US-2020-109253,21-08-2020,22-08-2020,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",186.75,5,24.84,Warehouse_West,195,65,3,21-Aug-2020,22-Aug-2020
5235,CA-2020-131037,22-08-2020,23-08-2020,First Class,TM-21490,Tony Molinari,Consumer,United States,San Francisco,California,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,258.008,1,2.6251,Warehouse_West,469,156,6,22-Aug-2020,23-Aug-2020
6105,US-2020-132381,22-08-2020,24-08-2020,First Class,Dp-13240,Dean percer,Home Office,United States,Philadelphia,Pennsylvania,Northeast,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,362.532,2,-83.8752,Warehouse_Northeast,148,49,3,22-Aug-2020,24-Aug-2020
4300,CA-2020-129021,23-08-2020,26-08-2020,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,202.376,6,12.1032,Warehouse_South,478,159,9,23-Aug-2020,26-Aug-2020
4298,CA-2020-129021,23-08-2020,26-08-2020,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,4395.896,13,327.5922,Warehouse_South,424,141,4,23-Aug-2020,26-Aug-2020
4301,CA-2020-129021,23-08-2020,26-08-2020,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",101.784,2,0.4176,Warehouse_South,122,40,4,23-Aug-2020,26-Aug-2020
4302,CA-2020-129021,23-08-2020,26-08-2020,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",89.72,5,2.943,Warehouse_South,486,162,7,23-Aug-2020,26-Aug-2020
4299,CA-2020-129021,23-08-2020,26-08-2020,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",179.568,2,15.49,Warehouse_South,171,57,7,23-Aug-2020,26-Aug-2020
6025,CA-2020-139717,24-08-2020,26-08-2020,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,Midwest,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,667.272,8,64.6272,Warehouse_Midwest,79,26,3,24-Aug-2020,26-Aug-2020
6026,CA-2020-139717,24-08-2020,26-08-2020,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,Midwest,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,138.368,2,3.7584,Warehouse_Midwest,237,79,4,24-Aug-2020,26-Aug-2020
5404,CA-2020-123043,24-08-2020,29-08-2020,Standard Class,AH-10195,Alan Haines,Corporate,United States,New York City,New York,Northeast,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,141.744,1,1.3104,Warehouse_Northeast,413,137,4,24-Aug-2020,29-Aug-2020
5403,CA-2020-123043,24-08-2020,29-08-2020,Standard Class,AH-10195,Alan Haines,Corporate,United States,New York City,New York,Northeast,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,121.672,4,7.71,Warehouse_Northeast,403,134,6,24-Aug-2020,29-Aug-2020
8635,CA-2020-159793,25-08-2020,29-08-2020,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,Northeast,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,165.98,2,-89.0664,Warehouse_Northeast,337,112,5,25-Aug-2020,29-Aug-2020
875,CA-2020-114636,25-08-2020,29-08-2020,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Charlotte,North Carolina,South,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,233.16,5,67.256,Warehouse_South,244,81,6,25-Aug-2020,29-Aug-2020
1484,CA-2020-101210,25-08-2020,28-08-2020,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,129.424,1,1.07,Warehouse_South,205,68,9,25-Aug-2020,28-Aug-2020
1483,CA-2020-101210,25-08-2020,28-08-2020,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,143.728,2,1.7024,Warehouse_South,221,73,2,25-Aug-2020,28-Aug-2020
7914,US-2020-105697,25-08-2020,27-08-2020,First Class,JE-15715,Joe Elijah,Consumer,United States,Cleveland,Ohio,Midwest,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",128.696,2,1.9272,Warehouse_Midwest,384,128,8,25-Aug-2020,27-Aug-2020
9585,CA-2020-132584,26-08-2020,27-08-2020,First Class,HJ-14875,Heather Jas,Home Office,United States,Detroit,Michigan,Midwest,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",143.72,4,13.9672,Warehouse_Midwest,90,30,6,26-Aug-2020,27-Aug-2020
8129,CA-2020-157350,26-08-2020,01-09-2020,Standard Class,DP-13000,Darren Powers,Consumer,United States,Chicago,Illinois,Midwest,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",149.96,5,-43.848,Warehouse_Midwest,112,37,9,26-Aug-2020,09-Jan-2020
2717,CA-2020-128475,26-08-2020,01-09-2020,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Columbus,Georgia,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,149.98,2,15.1158,Warehouse_South,72,24,3,26-Aug-2020,09-Jan-2020
3753,CA-2020-161956,27-08-2020,29-08-2020,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,149.28,3,56.9772,Warehouse_West,409,136,5,27-Aug-2020,29-Aug-2020
9386,CA-2020-163097,27-08-2020,31-08-2020,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Mesa,Arizona,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,167.576,8,33.1584,Warehouse_West,124,41,3,27-Aug-2020,31-Aug-2020
3748,CA-2020-161956,27-08-2020,29-08-2020,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",242.46,2,99.23,Warehouse_West,97,32,8,27-Aug-2020,29-Aug-2020
3752,CA-2020-161956,27-08-2020,29-08-2020,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,261.28,3,23.028,Warehouse_West,209,69,9,27-Aug-2020,29-Aug-2020
3749,CA-2020-161956,27-08-2020,29-08-2020,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,337.92,4,96.576,Warehouse_West,362,120,2,27-Aug-2020,29-Aug-2020
1797,US-2020-139465,27-08-2020,30-08-2020,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,Northeast,TEC-PH-10000455,Technology,Phones,GE 30522EE2,367.97,3,100.9113,Warehouse_Northeast,167,55,5,27-Aug-2020,30-Aug-2020
3755,CA-2020-161956,27-08-2020,29-08-2020,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,378.9,5,17.745,Warehouse_West,149,49,7,27-Aug-2020,29-Aug-2020
3754,CA-2020-161956,27-08-2020,29-08-2020,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,855.568,2,294.5488,Warehouse_West,429,143,4,27-Aug-2020,29-Aug-2020
3750,CA-2020-161956,27-08-2020,29-08-2020,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,889.984,2,329.994,Warehouse_West,466,155,6,27-Aug-2020,29-Aug-2020
8936,CA-2020-130036,27-08-2020,27-08-2020,Same Day,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,Northeast,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,1131.888,14,209.979,Warehouse_Northeast,457,152,9,27-Aug-2020,27-Aug-2020
